endSystemDelay,packetLoss,JBnominal,noiseLevel,Rfactor,signalLevel,MOSLQ
580.0,10.843,243,-55,7,-55,1.344
580.0,10.843,195,-55,7,-55,1.344
580.0,10.843,200,-55,7,-54,1.344
583.0,23.643,228,-55,252,-53,0.0
583.0,23.643,208,-55,252,-52,0.0
583.0,23.643,116,-55,252,-57,0.0
583.0,23.643,65,-54,252,-49,0.0
583.0,23.643,39,-55,252,-56,0.0
513.0,17.6,24,-56,9,-58,1.426
513.0,17.6,18,-57,9,-53,1.426
513.0,17.6,17,-58,9,-54,1.426
513.0,17.6,15,-57,9,-55,1.426
513.0,17.6,17,-58,9,-54,1.426
393.0,21.285,17,-58,22,-54,1.886
393.0,21.285,15,-56,22,-32,1.886
393.0,21.285,17,-56,22,-34,1.886
393.0,21.285,19,-56,22,-22,1.886
393.0,21.285,20,-58,22,-49,1.886
273.0,21.825,22,-57,38,-35,2.452
273.0,21.825,25,-56,38,-31,2.452
273.0,21.825,21,-54,38,-30,2.452
273.0,21.825,25,-54,38,-27,2.452
273.0,21.825,30,-54,38,-33,2.452
203.0,23.293000000000003,31,-52,46,-25,2.761
203.0,23.293000000000003,40,-52,46,-32,2.761
203.0,23.293000000000003,39,-53,46,-35,2.761
203.0,23.293000000000003,40,-56,46,-54,2.761
203.0,23.293000000000003,37,-54,46,-22,2.761
183.0,33.596,40,-56,42,-52,2.659
183.0,33.596,38,-57,42,-54,2.659
183.0,33.596,41,-57,42,-53,2.659
183.0,33.596,50,-55,42,-22,2.659
183.0,33.596,59,-55,42,-49,2.659
199.0,34.939,53,-55,40,-51,2.5580000000000003
199.0,34.939,56,-55,40,-54,2.5580000000000003
199.0,34.939,59,-57,40,-38,2.5580000000000003
199.0,34.939,52,-56,40,-20,2.5580000000000003
199.0,34.939,60,-55,40,-24,2.5580000000000003
238.0,30.241,61,-53,37,-31,2.447
238.0,30.241,62,-56,37,-27,2.447
238.0,30.241,51,-55,37,-23,2.447
238.0,30.241,71,-56,37,-47,2.447
238.0,30.241,72,-56,37,-54,2.447
218.0,34.661,73,-55,37,-28,2.47
218.0,34.661,95,-56,37,-45,2.47
218.0,34.661,92,-55,37,-52,2.47
218.0,34.661,93,-58,37,-54,2.47
218.0,34.661,100,-59,37,-35,2.47
268.0,5.859,100,-58,57,-39,3.093
268.0,5.859,86,-56,57,-28,3.093
268.0,5.859,89,-56,57,-41,3.093
268.0,5.859,110,-55,57,-20,3.093
268.0,5.859,122,-53,57,-36,3.093
276.0,2.04,122,-56,66,-47,3.3819999999999997
276.0,2.04,126,-56,66,-43,3.3819999999999997
276.0,2.04,115,-59,66,-55,3.3819999999999997
276.0,2.04,117,-57,66,-20,3.3819999999999997
276.0,2.04,128,-56,66,-29,3.3819999999999997
321.0,7.812,132,-56,46,-47,2.714
321.0,7.812,132,-56,46,-23,2.714
321.0,7.812,121,-58,46,-47,2.714
321.0,7.812,125,-59,46,-55,2.714
321.0,7.812,120,-57,46,-28,2.714
388.0,5.622000000000001,136,-59,42,-44,2.519
388.0,5.622000000000001,132,-57,42,-29,2.519
388.0,5.622000000000001,127,-57,42,-18,2.519
388.0,5.622000000000001,115,-58,42,-43,2.519
388.0,5.622000000000001,140,-60,42,-54,2.519
358.0,15.537,142,-60,32,-49,2.2119999999999997
358.0,15.537,145,-59,32,-29,2.2119999999999997
358.0,15.537,162,-58,32,-39,2.2119999999999997
358.0,15.537,161,-58,32,-50,2.2119999999999997
358.0,15.537,166,-60,32,-55,2.2119999999999997
386.0,9.523,166,-58,35,-33,2.3080000000000003
386.0,9.523,172,-59,35,-54,2.3080000000000003
386.0,9.523,174,-57,35,-21,2.3080000000000003
386.0,9.523,155,-58,35,-21,2.3080000000000003
386.0,9.523,150,-57,35,-24,2.3080000000000003
478.0,12.850999999999999,162,-56,18,-18,1.732
478.0,12.850999999999999,175,-52,18,-35,1.732
478.0,12.850999999999999,172,-51,18,-40,1.732
478.0,12.850999999999999,181,-51,18,-19,1.732
478.0,12.850999999999999,172,-53,18,-34,1.732
497.0,19.685,161,-52,9,-23,1.445
497.0,19.685,136,-52,9,-19,1.445
497.0,19.685,162,-49,9,-29,1.445
497.0,19.685,178,-50,9,-33,1.445
497.0,19.685,175,-53,9,-18,1.445
492.0,20.480999999999998,199,-54,9,-42,1.4480000000000002
492.0,20.480999999999998,178,-49,9,-16,1.4480000000000002
492.0,20.480999999999998,177,-50,9,-35,1.4480000000000002
492.0,20.480999999999998,183,-57,9,-57,1.4480000000000002
492.0,20.480999999999998,183,-56,9,-31,1.4480000000000002
472.0,32.258,202,-56,4,-29,1.315
472.0,32.258,187,-55,4,-30,1.315
472.0,32.258,191,-53,4,-39,1.315
472.0,32.258,204,-56,4,-56,1.315
472.0,32.258,213,-57,4,-32,1.315
640.0,21.343000000000004,211,-57,246,-53,0.0
640.0,21.343000000000004,213,-56,246,-29,0.0
640.0,21.343000000000004,207,-56,246,-26,0.0
640.0,21.343000000000004,216,-55,246,-17,0.0
640.0,21.343000000000004,235,-51,246,-18,0.0
640.0,34.71,219,-53,238,-22,0.0
640.0,34.71,224,-53,238,-44,0.0
640.0,34.71,113,-53,238,-16,0.0
640.0,34.71,63,-53,238,-27,0.0
640.0,34.71,39,-51,238,-31,0.0
590.0,31.578000000000003,29,-57,246,-38,0.0
590.0,31.578000000000003,23,-56,246,-31,0.0
590.0,31.578000000000003,17,-55,246,-34,0.0
590.0,31.578000000000003,16,-55,246,-55,0.0
590.0,31.578000000000003,17,-56,246,-49,0.0
500.0,31.2,17,-56,1,-47,1.209
500.0,31.2,19,-52,1,-24,1.209
500.0,31.2,21,-55,1,-56,1.209
500.0,31.2,20,-57,1,-52,1.209
500.0,31.2,19,-58,1,-57,1.209
380.0,33.333,22,-56,16,-36,1.715
380.0,33.333,21,-58,16,-57,1.715
380.0,33.333,21,-54,16,-29,1.715
380.0,33.333,27,-55,16,-31,1.715
380.0,33.333,28,-55,16,-48,1.715
280.0,33.466,27,-56,29,-51,2.187
280.0,33.466,33,-57,29,-54,2.187
280.0,33.466,35,-55,29,-34,2.187
280.0,33.466,34,-58,29,-54,2.187
280.0,33.466,41,-57,29,-50,2.187
190.0,6.324,48,-55,67,-24,3.445
190.0,6.324,50,-56,67,-52,3.445
190.0,6.324,53,-54,67,-31,3.445
190.0,6.324,50,-57,67,-52,3.445
190.0,6.324,57,-56,67,-37,3.445
180.0,2.0,63,-57,79,-17,3.847
180.0,2.0,71,-57,79,-36,3.847
180.0,2.0,71,-57,79,-46,3.847
180.0,2.0,63,-56,79,-32,3.847
180.0,2.0,58,-59,79,-54,3.847
194.0,5.178999999999999,66,-57,68,-39,3.5010000000000003
194.0,5.178999999999999,73,-56,68,-21,3.5010000000000003
194.0,5.178999999999999,73,-53,68,-45,3.5010000000000003
194.0,5.178999999999999,76,-55,68,-24,3.5010000000000003
194.0,5.178999999999999,80,-55,68,-38,3.5010000000000003
243.0,8.835,83,-54,55,-29,3.0439999999999996
243.0,8.835,88,-56,55,-33,3.0439999999999996
243.0,8.835,85,-58,55,-59,3.0439999999999996
243.0,8.835,89,-59,55,-53,3.0439999999999996
243.0,8.835,90,-60,55,-60,3.0439999999999996
289.0,9.677,92,-58,48,-46,2.7769999999999997
289.0,9.677,88,-59,48,-54,2.7769999999999997
289.0,9.677,91,-57,48,-33,2.7769999999999997
289.0,9.677,107,-58,48,-43,2.7769999999999997
289.0,9.677,118,-59,48,-57,2.7769999999999997
297.0,16.0,120,-59,39,-49,2.495
297.0,16.0,113,-58,39,-43,2.495
297.0,16.0,107,-60,39,-55,2.495
297.0,16.0,106,-60,39,-57,2.495
297.0,16.0,113,-60,39,-55,2.495
303.0,20.233,114,-59,35,-55,2.345
303.0,20.233,113,-56,35,-25,2.345
303.0,20.233,122,-58,35,-54,2.345
303.0,20.233,118,-56,35,-46,2.345
303.0,20.233,123,-58,35,-52,2.345
367.0,14.937000000000001,131,-58,31,-49,2.188
367.0,14.937000000000001,136,-57,31,-30,2.188
367.0,14.937000000000001,123,-56,31,-27,2.188
367.0,14.937000000000001,134,-56,31,-27,2.188
367.0,14.937000000000001,133,-54,31,-23,2.188
388.0,21.011,130,-51,23,-28,1.916
388.0,21.011,117,-51,23,-30,1.916
388.0,21.011,116,-53,23,-41,1.916
388.0,21.011,127,-55,23,-42,1.916
388.0,21.011,134,-55,23,-47,1.916
403.0,26.666,142,-57,17,-55,1.724
403.0,26.666,141,-58,17,-55,1.724
403.0,26.666,162,-59,17,-55,1.724
403.0,26.666,163,-59,17,-55,1.724
403.0,26.666,142,-59,17,-52,1.724
452.0,31.872,134,-59,7,-55,1.409
452.0,31.872,160,-58,7,-51,1.409
452.0,31.872,152,-59,7,-55,1.409
452.0,31.872,163,-59,7,-55,1.409
452.0,31.872,132,-59,7,-53,1.409
500.0,27.6,156,-59,3,-50,1.2690000000000001
500.0,27.6,138,-59,3,-54,1.2690000000000001
500.0,27.6,158,-59,3,-54,1.2690000000000001
500.0,27.6,140,-59,3,-52,1.2690000000000001
500.0,27.6,142,-59,3,-54,1.2690000000000001
504.0,34.285,140,-59,0,-54,1.146
504.0,34.285,143,-59,0,-55,1.146
504.0,34.285,168,-58,0,-57,1.146
504.0,34.285,177,-57,0,-47,1.146
504.0,34.285,186,-59,0,-53,1.146
637.0,33.333,186,-59,239,-54,0.0
637.0,33.333,188,-58,239,-41,0.0
637.0,33.333,161,-58,239,-30,0.0
637.0,33.333,154,-58,239,-45,0.0
637.0,33.333,152,-58,239,-50,0.0
597.0,31.967,153,-58,245,-49,0.0
597.0,31.967,174,-59,245,-49,0.0
597.0,31.967,175,-58,245,-42,0.0
597.0,31.967,203,-58,245,-46,0.0
597.0,31.967,184,-59,245,-53,0.0
672.0,41.176,195,-59,230,-50,0.0
672.0,41.176,193,-59,230,-54,0.0
672.0,41.176,76,-57,230,-21,0.0
672.0,41.176,0,-58,230,-47,0.0
672.0,41.176,5,-55,230,-42,0.0
583.0,3.125,7,-58,22,-60,1.777
583.0,3.125,7,-59,22,-60,1.777
583.0,3.125,7,-57,22,-39,1.777
583.0,3.125,7,-59,22,-59,1.777
583.0,3.125,7,-57,22,-55,1.777
423.0,1.5930000000000002,7,-57,48,-53,2.713
423.0,1.5930000000000002,7,-59,48,-60,2.713
423.0,1.5930000000000002,10,-59,48,-56,2.713
423.0,1.5930000000000002,21,-59,48,-59,2.713
423.0,1.5930000000000002,20,-58,48,-58,2.713
283.0,5.22,22,-59,56,-54,3.0639999999999996
283.0,5.22,22,-59,56,-56,3.0639999999999996
283.0,5.22,27,-59,56,-55,3.0639999999999996
283.0,5.22,31,-57,56,-39,3.0639999999999996
283.0,5.22,38,-57,56,-49,3.0639999999999996
193.0,11.6,40,-58,58,-54,3.165
193.0,11.6,39,-59,58,-54,3.165
193.0,11.6,45,-59,58,-53,3.165
193.0,11.6,48,-60,58,-42,3.165
193.0,11.6,44,-59,58,-51,3.165
183.0,9.561,41,-58,62,-52,3.303
183.0,9.561,46,-58,62,-53,3.303
183.0,9.561,55,-57,62,-51,3.303
183.0,9.561,54,-56,62,-35,3.303
183.0,9.561,60,-57,62,-51,3.303
185.0,10.8,58,-53,60,-27,3.238
185.0,10.8,65,-52,60,-25,3.238
185.0,10.8,66,-52,60,-36,3.238
185.0,10.8,71,-57,60,-42,3.238
185.0,10.8,68,-59,60,-48,3.238
220.0,15.6,77,-58,50,-53,2.886
220.0,15.6,80,-59,50,-55,2.886
220.0,15.6,80,-58,50,-54,2.886
220.0,15.6,86,-60,50,-53,2.886
220.0,15.6,84,-59,50,-51,2.886
268.0,22.134,94,-59,38,-52,2.469
268.0,22.134,86,-60,38,-54,2.469
268.0,22.134,78,-59,38,-53,2.469
268.0,22.134,94,-60,38,-52,2.469
268.0,22.134,99,-58,38,-49,2.469
262.0,21.031,101,-57,40,-49,2.525
262.0,21.031,99,-58,40,-39,2.525
262.0,21.031,91,-60,40,-54,2.525
262.0,21.031,99,-59,40,-53,2.525
262.0,21.031,87,-60,40,-52,2.525
263.0,17.479,101,-59,42,-52,2.617
263.0,17.479,93,-59,42,-54,2.617
263.0,17.479,106,-57,42,-24,2.617
263.0,17.479,129,-59,42,-54,2.617
263.0,17.479,118,-59,42,-54,2.617
336.0,21.031,101,-59,30,-55,2.165
336.0,21.031,122,-59,30,-53,2.165
336.0,21.031,111,-59,30,-53,2.165
336.0,21.031,121,-59,30,-52,2.165
336.0,21.031,115,-57,30,-46,2.165
355.0,27.38,121,-58,23,-53,1.936
355.0,27.38,123,-56,23,-33,1.936
355.0,27.38,121,-58,23,-41,1.936
355.0,27.38,137,-59,23,-54,1.936
355.0,27.38,106,-59,23,-55,1.936
361.0,29.482,123,-59,21,-53,1.868
361.0,29.482,134,-58,21,-35,1.868
361.0,29.482,115,-58,21,-54,1.868
361.0,29.482,111,-58,21,-56,1.868
361.0,29.482,114,-58,21,-54,1.868
443.0,34.412,138,-58,7,-55,1.411
443.0,34.412,140,-58,7,-51,1.411
443.0,34.412,142,-59,7,-53,1.411
443.0,34.412,134,-57,7,-43,1.411
443.0,34.412,165,-57,7,-51,1.411
485.0,33.203,166,-58,2,-54,1.244
485.0,33.203,168,-56,2,-28,1.244
485.0,33.203,134,-58,2,-34,1.244
485.0,33.203,166,-57,2,-53,1.244
485.0,33.203,157,-58,2,-53,1.244
485.0,35.483000000000004,164,-58,1,-56,1.2109999999999999
485.0,35.483000000000004,185,-58,1,-49,1.2109999999999999
485.0,35.483000000000004,184,-58,1,-58,1.2109999999999999
485.0,35.483000000000004,190,-59,1,-57,1.2109999999999999
485.0,35.483000000000004,197,-59,1,-55,1.2109999999999999
445.0,4.33,209,-58,37,-54,2.335
445.0,4.33,200,-58,37,-59,2.335
445.0,4.33,199,-57,37,-55,2.335
445.0,4.33,194,-58,37,-59,2.335
445.0,4.33,221,-57,37,-58,2.335
473.0,8.73,218,-58,25,-59,1.9280000000000002
473.0,8.73,235,-56,25,-57,1.9280000000000002
473.0,8.73,232,-57,25,-61,1.9280000000000002
473.0,8.73,230,-57,25,-61,1.9280000000000002
473.0,8.73,203,-57,25,-62,1.9280000000000002
546.0,0.0,209,-57,39,-61,2.349
546.0,0.0,221,-58,39,-52,2.349
546.0,0.0,214,-59,39,-60,2.349
546.0,0.0,224,-57,39,-42,2.349
546.0,0.0,218,-56,39,-60,2.349
592.0,12.850999999999999,212,-57,3,-59,1.219
592.0,12.850999999999999,237,-58,3,-60,1.219
592.0,12.850999999999999,113,-58,3,-58,1.219
592.0,12.850999999999999,63,-57,3,-56,1.219
592.0,12.850999999999999,34,-57,3,-48,1.219
527.0,10.546,21,-58,15,-54,1.594
527.0,10.546,16,-58,15,-55,1.594
527.0,10.546,16,-57,15,-29,1.594
527.0,10.546,16,-56,15,-43,1.594
527.0,10.546,14,-58,15,-56,1.594
387.0,10.482999999999999,18,-57,34,-22,2.26
387.0,10.482999999999999,16,-58,34,-51,2.26
387.0,10.482999999999999,17,-57,34,-51,2.26
387.0,10.482999999999999,21,-58,34,-55,2.26
387.0,10.482999999999999,19,-56,34,-33,2.26
247.0,16.269000000000002,18,-57,46,-52,2.7319999999999998
247.0,16.269000000000002,23,-53,46,-42,2.7319999999999998
247.0,16.269000000000002,22,-55,46,-54,2.7319999999999998
247.0,16.269000000000002,28,-58,46,-53,2.7319999999999998
247.0,16.269000000000002,31,-59,46,-55,2.7319999999999998
197.0,22.221999999999998,30,-57,47,-54,2.8160000000000003
197.0,22.221999999999998,39,-56,47,-53,2.8160000000000003
197.0,22.221999999999998,45,-57,47,-53,2.8160000000000003
197.0,22.221999999999998,48,-56,47,-50,2.8160000000000003
197.0,22.221999999999998,50,-55,47,-51,2.8160000000000003
177.0,20.480999999999998,45,-53,51,-41,2.9560000000000004
177.0,20.480999999999998,44,-53,51,-37,2.9560000000000004
177.0,20.480999999999998,52,-54,51,-48,2.9560000000000004
177.0,20.480999999999998,46,-56,51,-53,2.9560000000000004
177.0,20.480999999999998,51,-57,51,-56,2.9560000000000004
231.0,20.158,60,-57,44,-54,2.7
231.0,20.158,64,-60,44,-53,2.7
231.0,20.158,72,-60,44,-50,2.7
231.0,20.158,63,-61,44,-52,2.7
231.0,20.158,65,-60,44,-51,2.7
242.0,19.6,69,-60,43,-45,2.66
242.0,19.6,60,-60,43,-49,2.66
242.0,19.6,63,-61,43,-52,2.66
242.0,19.6,73,-60,43,-49,2.66
242.0,19.6,64,-61,43,-52,2.66
252.0,27.125,64,-61,37,-52,2.438
252.0,27.125,68,-60,37,-49,2.438
252.0,27.125,72,-60,37,-55,2.438
252.0,27.125,76,-59,37,-30,2.438
252.0,27.125,72,-59,37,-47,2.438
277.0,28.455,73,-60,33,-51,2.29
277.0,28.455,81,-60,33,-53,2.29
277.0,28.455,84,-61,33,-51,2.29
277.0,28.455,70,-60,33,-39,2.29
277.0,28.455,82,-60,33,-51,2.29
272.0,41.153,93,-60,27,-51,2.112
272.0,41.153,100,-60,27,-48,2.112
272.0,41.153,100,-61,27,-51,2.112
272.0,41.153,109,-61,27,-54,2.112
272.0,41.153,112,-60,27,-53,2.112
305.0,34.156,117,-61,26,-54,2.056
305.0,34.156,103,-59,26,-39,2.056
305.0,34.156,113,-61,26,-54,2.056
305.0,34.156,114,-61,26,-52,2.056
305.0,34.156,110,-61,26,-51,2.056
356.0,36.781,116,-61,18,-51,1.774
356.0,36.781,136,-61,18,-52,1.774
356.0,36.781,154,-61,18,-51,1.774
356.0,36.781,149,-60,18,-52,1.774
356.0,36.781,158,-61,18,-51,1.774
374.0,4.048,135,-59,47,-48,2.7060000000000004
374.0,4.048,144,-60,47,-55,2.7060000000000004
374.0,4.048,149,-59,47,-50,2.7060000000000004
374.0,4.048,159,-61,47,-56,2.7060000000000004
374.0,4.048,158,-61,47,-56,2.7060000000000004
468.0,2.4,165,-60,39,-55,2.399
468.0,2.4,168,-61,39,-56,2.399
468.0,2.4,165,-61,39,-58,2.399
468.0,2.4,163,-61,39,-56,2.399
468.0,2.4,158,-62,39,-54,2.399
465.0,3.187,172,-61,37,-55,2.336
465.0,3.187,180,-61,37,-58,2.336
465.0,3.187,202,-60,37,-53,2.336
465.0,3.187,181,-60,37,-56,2.336
465.0,3.187,181,-60,37,-57,2.336
502.0,9.274,166,-61,20,-58,1.766
502.0,9.274,162,-61,20,-57,1.766
502.0,9.274,181,-61,20,-57,1.766
502.0,9.274,190,-61,20,-54,1.766
502.0,9.274,192,-61,20,-57,1.766
577.0,5.284,197,-60,17,-54,1.6380000000000001
577.0,5.284,210,-61,17,-57,1.6380000000000001
577.0,5.284,185,-61,17,-56,1.6380000000000001
577.0,5.284,181,-61,17,-56,1.6380000000000001
577.0,5.284,202,-61,17,-57,1.6380000000000001
554.0,13.725,188,-60,7,-57,1.357
554.0,13.725,184,-61,7,-57,1.357
554.0,13.725,197,-60,7,-57,1.357
554.0,13.725,196,-61,7,-55,1.357
554.0,13.725,188,-61,7,-57,1.357
667.0,20.0,205,-61,243,-57,0.0
667.0,20.0,218,-61,243,-55,0.0
667.0,20.0,213,-61,243,-56,0.0
667.0,20.0,224,-60,243,-54,0.0
667.0,20.0,203,-60,243,-50,0.0
634.0,18.503,211,-62,249,-55,0.0
634.0,18.503,216,-61,249,-53,0.0
634.0,18.503,110,-62,249,-53,0.0
634.0,18.503,59,-61,249,-53,0.0
634.0,18.503,37,-61,249,-51,0.0
633.0,18.253,26,-60,249,-51,0.0
633.0,18.253,20,-60,249,-52,0.0
633.0,18.253,18,-60,249,-53,0.0
633.0,18.253,15,-61,249,-54,0.0
633.0,18.253,17,-60,249,-50,0.0
513.0,24.701,18,-61,3,-52,1.265
513.0,24.701,18,-61,3,-50,1.265
513.0,24.701,19,-61,3,-52,1.265
513.0,24.701,18,-61,3,-50,1.265
513.0,24.701,16,-60,3,-30,1.265
393.0,25.2,19,-61,19,-51,1.8
393.0,25.2,21,-61,19,-53,1.8
393.0,25.2,24,-60,19,-49,1.8
393.0,25.2,24,-59,19,-49,1.8
393.0,25.2,22,-60,19,-53,1.8
293.0,26.799,31,-61,31,-51,2.245
293.0,26.799,32,-60,31,-48,2.245
293.0,26.799,43,-60,31,-51,2.245
293.0,26.799,40,-61,31,-52,2.245
293.0,26.799,43,-62,31,-50,2.245
223.0,33.467,46,-60,37,-48,2.465
223.0,33.467,48,-60,37,-50,2.465
223.0,33.467,48,-60,37,-51,2.465
223.0,33.467,51,-61,37,-52,2.465
223.0,33.467,54,-59,37,-49,2.465
223.0,33.203,55,-60,37,-52,2.469
223.0,33.203,51,-60,37,-51,2.469
223.0,33.203,57,-61,37,-52,2.469
223.0,33.203,71,-61,37,-51,2.469
223.0,33.203,71,-60,37,-49,2.469
271.0,29.88,67,-61,33,-51,2.293
271.0,29.88,64,-61,33,-51,2.293
271.0,29.88,63,-61,33,-50,2.293
271.0,29.88,73,-61,33,-53,2.293
271.0,29.88,70,-61,33,-55,2.293
251.0,35.772,68,-61,32,-54,2.291
251.0,35.772,91,-61,32,-55,2.291
251.0,35.772,97,-59,32,-51,2.291
251.0,35.772,9,-60,32,-54,2.291
251.0,35.772,54,-61,32,-53,2.291
232.0,4.724,88,-61,64,-52,3.35
232.0,4.724,112,-61,64,-51,3.35
232.0,4.724,118,-62,64,-51,3.35
232.0,4.724,120,-60,64,-48,3.35
232.0,4.724,118,-61,64,-51,3.35
305.0,3.6289999999999996,106,-60,57,-42,3.082
305.0,3.6289999999999996,111,-60,57,-42,3.082
305.0,3.6289999999999996,120,-60,57,-50,3.082
305.0,3.6289999999999996,126,-59,57,-26,3.082
305.0,3.6289999999999996,123,-59,57,-44,3.082
346.0,4.016,120,-60,51,-52,2.847
346.0,4.016,123,-61,51,-52,2.847
346.0,4.016,123,-59,51,-42,2.847
346.0,4.016,121,-60,51,-49,2.847
346.0,4.016,124,-59,51,-38,2.847
428.0,12.015,140,-59,26,-47,1.999
428.0,12.015,136,-59,26,-51,1.999
428.0,12.015,139,-60,26,-50,1.999
428.0,12.015,127,-58,26,-14,1.999
428.0,12.015,148,-58,26,-47,1.999
462.0,9.92,161,-56,24,-35,1.925
462.0,9.92,147,-56,24,-45,1.925
462.0,9.92,153,-54,24,-28,1.925
462.0,9.92,145,-55,24,-58,1.925
462.0,9.92,148,-53,24,-23,1.925
437.0,16.599,144,-58,20,-58,1.8030000000000002
437.0,16.599,156,-57,20,-49,1.8030000000000002
437.0,16.599,145,-57,20,-38,1.8030000000000002
437.0,16.599,152,-58,20,-48,1.8030000000000002
437.0,16.599,153,-58,20,-42,1.8030000000000002
397.0,11.904000000000002,173,-57,30,-37,2.1519999999999997
397.0,11.904000000000002,151,-58,30,-54,2.1519999999999997
397.0,11.904000000000002,180,-59,30,-53,2.1519999999999997
397.0,11.904000000000002,172,-61,30,-46,2.1519999999999997
397.0,11.904000000000002,186,-60,30,-34,2.1519999999999997
501.0,18.180999999999997,186,-60,10,-49,1.465
501.0,18.180999999999997,175,-59,10,-49,1.465
501.0,18.180999999999997,198,-59,10,-52,1.465
501.0,18.180999999999997,194,-58,10,-52,1.465
501.0,18.180999999999997,195,-57,10,-42,1.465
542.0,14.919,189,-60,7,-51,1.3730000000000002
542.0,14.919,177,-62,7,-53,1.3730000000000002
542.0,14.919,166,-61,7,-49,1.3730000000000002
542.0,14.919,181,-60,7,-53,1.3730000000000002
542.0,14.919,172,-61,7,-52,1.3730000000000002
591.0,29.316999999999997,178,-61,247,-51,0.0
591.0,29.316999999999997,177,-61,247,-52,0.0
591.0,29.316999999999997,176,-62,247,-52,0.0
591.0,29.316999999999997,176,-61,247,-52,0.0
591.0,29.316999999999997,167,-61,247,-51,0.0
571.0,29.133000000000003,173,-61,250,-50,0.0
571.0,29.133000000000003,191,-61,250,-50,0.0
571.0,29.133000000000003,184,-61,250,-49,0.0
571.0,29.133000000000003,183,-61,250,-50,0.0
571.0,29.133000000000003,177,-62,250,-51,0.0
616.0,29.959,173,-62,243,-51,0.0
616.0,29.959,210,-61,243,-49,0.0
616.0,29.959,121,-60,243,-20,0.0
616.0,29.959,74,-60,243,-38,0.0
616.0,29.959,56,-60,243,-51,0.0
566.0,31.66,35,-61,249,-52,0.0
566.0,31.66,26,-61,249,-44,0.0
566.0,31.66,18,-60,249,-42,0.0
566.0,31.66,18,-61,249,-51,0.0
566.0,31.66,16,-60,249,-43,0.0
446.0,29.316999999999997,15,-59,9,-41,1.4780000000000002
446.0,29.316999999999997,20,-59,9,-50,1.4780000000000002
446.0,29.316999999999997,22,-59,9,-46,1.4780000000000002
446.0,29.316999999999997,25,-60,9,-48,1.4780000000000002
446.0,29.316999999999997,21,-61,9,-52,1.4780000000000002
346.0,34.661,23,-61,20,-49,1.8530000000000002
346.0,34.661,23,-61,20,-51,1.8530000000000002
346.0,34.661,24,-59,20,-49,1.8530000000000002
346.0,34.661,24,-61,20,-51,1.8530000000000002
346.0,34.661,28,-61,20,-52,1.8530000000000002
246.0,35.742,30,-61,33,-50,2.316
246.0,35.742,38,-61,33,-51,2.316
246.0,35.742,47,-60,33,-49,2.316
246.0,35.742,42,-61,33,-50,2.316
246.0,35.742,46,-61,33,-53,2.316
209.0,4.78,54,-59,67,-41,3.458
209.0,4.78,59,-60,67,-55,3.458
209.0,4.78,63,-59,67,-31,3.458
209.0,4.78,58,-59,67,-48,3.458
209.0,4.78,66,-57,67,-49,3.458
209.0,2.7769999999999997,65,-57,73,-54,3.628
209.0,2.7769999999999997,66,-56,73,-52,3.628
209.0,2.7769999999999997,62,-56,73,-48,3.628
209.0,2.7769999999999997,70,-57,73,-52,3.628
209.0,2.7769999999999997,75,-57,73,-54,3.628
210.0,5.952000000000001,74,-56,65,-38,3.3710000000000004
210.0,5.952000000000001,68,-55,65,-26,3.3710000000000004
210.0,5.952000000000001,80,-55,65,-50,3.3710000000000004
210.0,5.952000000000001,86,-58,65,-43,3.3710000000000004
210.0,5.952000000000001,97,-58,65,-37,3.3710000000000004
269.0,6.4,93,-57,56,-47,3.053
269.0,6.4,97,-54,56,-41,3.053
269.0,6.4,97,-53,56,-24,3.053
269.0,6.4,93,-52,56,-52,3.053
269.0,6.4,96,-54,56,-59,3.053
294.0,16.334,108,-56,39,-63,2.499
294.0,16.334,107,-57,39,-62,2.499
294.0,16.334,105,-57,39,-61,2.499
294.0,16.334,107,-55,39,-61,2.499
294.0,16.334,97,-58,39,-63,2.499
294.0,9.638,110,-59,47,-37,2.7539999999999996
294.0,9.638,113,-59,47,-52,2.7539999999999996
294.0,9.638,111,-58,47,-55,2.7539999999999996
294.0,9.638,131,-56,47,-56,2.7539999999999996
294.0,9.638,124,-56,47,-35,2.7539999999999996
347.0,11.507,120,-57,38,-38,2.411
347.0,11.507,133,-54,38,-47,2.411
347.0,11.507,121,-54,38,-47,2.411
347.0,11.507,117,-53,38,-23,2.411
347.0,11.507,117,-53,38,-39,2.411
402.0,19.521,116,-56,22,-56,1.8869999999999998
402.0,19.521,101,-55,22,-53,1.8869999999999998
402.0,19.521,127,-58,22,-56,1.8869999999999998
402.0,19.521,123,-60,22,-54,1.8869999999999998
402.0,19.521,145,-60,22,-51,1.8869999999999998
406.0,21.052,156,-60,20,-46,1.83
406.0,21.052,154,-60,20,-52,1.83
406.0,21.052,150,-58,20,-50,1.83
406.0,21.052,143,-59,20,-50,1.83
406.0,21.052,157,-58,20,-47,1.83
429.0,21.6,158,-57,17,-48,1.71
429.0,21.6,152,-56,17,-33,1.71
429.0,21.6,151,-54,17,-47,1.71
429.0,21.6,160,-60,17,-52,1.71
429.0,21.6,171,-60,17,-47,1.71
610.0,24.603,163,-60,247,-50,0.0
610.0,24.603,147,-59,247,-50,0.0
610.0,24.603,167,-59,247,-47,0.0
610.0,24.603,143,-59,247,-39,0.0
610.0,24.603,153,-60,247,-50,0.0
580.0,30.83,140,-59,248,-48,0.0
